-1.509105,0,0
-1.48734,0,0
-1.473164,0,0
-1.455731,0,0
-1.434521,0,0
-1.421705,0,0
-1.404432,0,0
-1.382346,0,0
-1.369381,0,0
-1.351962,0,0
-1.330684,0,0
-1.317623,0,0
-1.300508,0,0
-1.27906,0,0
-1.265171,0,0
-1.247829,0,0
-1.226482,0,0
-1.213292,0,0
-1.195929,0,0
-1.174708,0,0
-1.161146,0,0
-1.143805,0,0
-1.121886,0,0
-1.109249,0,0
-1.092097,0,0
-1.070544,0,0
-1.057506,0,0
-1.040618,0,0
-1.018162,0,0
-1.005106,0,0
-0.987793,0,0
-0.9663668,0,0
-0.953259,0,0
-0.9362168,0,0
-0.9145012,0,0
-0.9010859,0,0
-0.8841381,0,0
-0.8622608,0,0
-0.8492308,0,0
-0.8317838,0,0
-0.8104291,0,0
-0.7974858,0,0
-0.78092,0,0
-0.7582302,0,0
-0.745276,0,0
-0.7282758,0,0
-0.7048311,0,0
-0.6934061,0,0
-0.6759319,0,0
-0.6546059,0,0
-0.6410608,0,0
-0.6239529,0,0
-0.6023102,0,0
-0.5892148,0,0
-0.5724769,0,0
-0.5499959,0,0
-0.5371499,0,0
-0.5196919,0,0
-0.4983878,0,0
-0.4853411,0,0
-0.4679317,0,0
-0.4465179,0,0
-0.4334822,0,0
-0.4161091,0,0
-0.3948779,0,0
-0.381144,0,0
-0.3636322,0,0
-0.3423638,0,0
-0.3293319,0,0
-0.312006,0,0
-0.290638,0,0
-0.2776718,0,0
-0.2607789,0,0
-0.2375011,0,0
-0.2252712,0,0
-0.2077708,0,0
-0.186604,0,0
-0.1734838,0,0
-0.1561117,0,0
-0.1337819,0,0
-0.1215129,0,0
-0.1041212,0,0
-0.08280182,0,0
-0.06955814,0,0
-0.05273819,0,0
-0.0305028,0,0
-0.01722097,0,0
0,0,0